time,x_position,y_position,z_position,roll_angle,pitch_angle,yaw_angle
822.983,0.04870595535039181,-1.781637630334816,-0.23481923030323443,1.5284208416005973,-0.6897347140330291,-47.08327564579767
823.083,0.052321505831050844,-1.7886554228808402,-0.18111401753766135,1.496913401794625,-0.7407503462390963,-47.06995863268774
823.183,0.0557313325915408,-1.795859307450381,-0.1179923620877997,1.4197668913400525,-0.7657918156442441,-47.06210356301391
823.283,0.05886233468241295,-1.8032199041434587,-0.04641181580212536,1.2958649149412447,-0.7579813263465871,-47.059194855469975
823.383,0.061725285112309965,-1.810567254695008,0.031805535763710965,1.1434373709972891,-0.7162061572868612,-47.060688032268466
823.483,0.06430831113227554,-1.8177857496803427,0.11430607809802913,0.9739468094367694,-0.6472684219501826,-47.066350251469736
823.583,0.06655622206465092,-1.82479795140311,0.19862932018695711,0.7921389769343866,-0.5636082253081134,-47.076494977504694
823.683,0.06837338222460153,-1.8315386415500399,0.28243707175557775,0.5922159975474244,-0.4533500704073463,-47.0918063816654
823.783,0.06970181822253506,-1.837923579433607,0.3631885487526194,0.36560248852810434,-0.30762170377825426,-47.112628625147494
823.883,0.07057374753501836,-1.8438515405906748,0.4380100517428062,0.11941612807222172,-0.14463008594803917,-47.13866696323159
823.983,0.07108572795045086,-1.8491895514979357,0.5041849355103337,-0.13398173069617914,0.017875012040789444,-47.16966615869926
824.083,0.07127424303966338,-1.8537764336236897,0.5597364873723647,-0.3879801456256982,0.17779968579976316,-47.2060472031766
824.183,0.07110786908290247,-1.8574782912465364,0.6034515073801164,-0.6387091528778271,0.3324365469651704,-47.24859516493539
824.283,0.07057218590564363,-1.8602009472062044,0.6346457366146309,-0.8861934590720609,0.476731092881849,-47.29761718968941
824.383,0.06970507326277876,-1.861826040117665,0.6530763933976516,-1.1202642246208494,0.6035955361579338,-47.35235919138777
824.483,0.0685947404714585,-1.8622326043951203,0.6590689802892212,-1.3323467104846027,0.6962924152507911,-47.411244079387416
824.583,0.06725290602366771,-1.8614228866189393,0.6539860098633005,-1.526424970560417,0.7429805430018274,-47.47308356572335
824.683,0.0655959646546865,-1.8594595998865229,0.6402905023657798,-1.6980687160683183,0.7496027794368585,-47.53840710204189
824.783,0.06357061793833345,-1.8563033195014569,0.6209128270693522,-1.8198563586970025,0.7294811821762917,-47.60956078161575
