Time,Acceleration_X,Acceleration_Y,Acceleration_Z,Pitch_degree,Roll_degree,Yaw_degree,Heading_degree,Pitch_rate,Roll_rate,Yaw_rate
509.808,2.238441744,-0.3060007106,-32.10023148,3.936153143,0.3620504722,,73.95982423,0.001560190648,-0.0009920168242,-6.973361711e-05
509.867,2.238628464,-0.3057957066,-32.10015,3.93629678,0.3619619019,,73.95981802,0.001820112717,-0.001058368054,-7.358841327e-05
509.975,2.238631661,-0.305804338,-32.10022514,3.936557104,0.3618204853,,73.95980828,0.002098010427,-0.001060674959,-7.233324618e-05
510.075,2.23846297,-0.3058539285,-32.10028615,3.93678108,0.361712321,,73.95980096,0.002463715646,-0.001135961328,-7.635074483e-05
510.183,2.238540244,-0.3056727277,-32.10022908,3.937079191,0.3615865912,,73.95979264,0.003159241083,-0.001183833897,-7.650224464e-05
510.283,2.238133724,-0.305633259,-32.10028263,3.93743295,0.3614710797,,73.95978541,0.004100481154,-0.001129813014,-6.738853487e-05
510.383,2.237599075,-0.3055710526,-32.10036992,3.937914457,0.3613553,,73.95977882,0.005825432194,-0.001159993494,-6.081736548e-05
510.483,2.23548787,-0.3057175062,-32.10108947,3.938638129,0.361238541,,73.95977341,0.009431941942,-0.001196456299,-4.49871509e-05
510.583,2.227289275,-0.3054021803,-32.10081107,3.939944747,0.3611164601,,73.9597706,0.01933444631,-0.001204161963,5.760204164e-06
510.683,2.254918034,-0.3050694395,-32.09500141,3.9425193,0.3609978113,,73.95977464,0.02602870104,-0.001126520782,4.653557349e-05
510.783,2.267884888,-0.3050940333,-32.09797799,3.94383681,0.3608949281,,73.95977339,-0.002712915458,-0.0009122865392,-8.576818659e-05
510.883,2.252457006,-0.3050983127,-32.09931598,3.94262111,0.3608132084,,73.95976066,-0.02040114306,-0.0007095161521,-0.000161584845
510.983,2.241981897,-0.3051246858,-32.10085078,3.940288203,0.3607491797,,73.95974353,-0.02508594293,-0.0005517186004,-0.0001734703566
511.083,2.236552449,-0.3052835542,-32.10262318,3.937848382,0.3606985609,,73.9597269,-0.02287385178,-0.0004222975706,-0.0001518082364
511.183,2.234622436,-0.3050756352,-32.1018842,3.93575003,0.3606606331,,73.95971304,-0.01867943375,-0.0003534419739,-0.0001246342126
511.283,2.234128339,-0.3053230104,-32.1013102,3.934072409,0.3606277802,,73.95970176,-0.01463186594,-0.000316677752,-0.0001007402653
511.383,2.233968735,-0.3050959722,-32.10082097,3.93277181,0.3605950232,,73.95969245,-0.01124467768,-0.0003205800095,-8.347075512e-05
511.483,2.233878197,-0.3052213288,-32.10048106,3.931774528,0.3605606852,,73.95968458,-0.008584750089,-0.0003347937732,-7.077501111e-05
511.583,2.234102599,-0.30513854,-32.10037048,3.931013937,0.3605252202,,73.95967786,-0.00655207157,-0.0003637801455,-6.249808576e-05
511.683,2.234054705,-0.3050876634,-32.10056585,3.930430945,0.3604888602,,73.95967198,-0.005041899333,-0.000377680653,-5.574983679e-05
511.783,2.234172694,-0.3051828356,-32.10018519,3.929981406,0.3604522872,,73.95966678,-0.003941524189,-0.0003400079592,-4.708730521e-05
511.883,2.23420767,-0.3050850001,-32.10051697,3.929627828,0.3604156419,,73.95966208,-0.003098272069,-0.000380809714,-4.590580237e-05
511.983,2.234209906,-0.3050552508,-32.10051682,3.929348988,0.3603770071,,73.95965761,-0.00245378157,-0.0003909831215,-4.335936248e-05
512.083,2.234206142,-0.3050320997,-32.10052048,3.929127319,0.3603375137,,73.95965336,-0.00196043991,-0.0003988478591,-4.141443338e-05
512.183,2.234162777,-0.3050992179,-32.10041344,3.928948411,0.3602997964,,73.95964948,-0.001597039505,-0.0003841946953,-3.837935425e-05
512.267,2.234159429,-0.3049058739,-32.10066866,3.928849162,0.3602733591,,73.95964689,-0.001353018519,-0.0003780452134,-3.663167565e-05
512.367,2.234146414,-0.3049961081,-32.10053381,3.928709658,0.3602270624,,73.95964254,-0.001022847615,-0.0004337632328,-3.92813522e-05
512.467,2.234105728,-0.305106575,-32.1002287,3.928615194,0.3601866607,,73.95963889,-0.0008565333438,-0.0004041718362,-3.609986414e-05
512.567,2.234180147,-0.304934505,-32.10055704,3.928534143,0.360141897,,73.95963496,-0.0007589516545,-0.0004718805313,-4.089658491e-05
512.667,2.234153262,-0.3048884159,-32.10055852,3.928461366,0.3600980335,,73.95963115,-0.0006864504585,-0.0004212042388,-3.655191856e-05
512.767,2.234048618,-0.3049217732,-32.10055743,3.928401254,0.3600531836,,73.95962733,-0.000500258003,-0.0004976068205,-4.156788681e-05
512.867,2.234096103,-0.3048426571,-32.10057339,3.928356925,0.3600020097,,73.95962309,-0.0003888470288,-0.000520530094,-4.278521108e-05
512.967,2.234105149,-0.3048100476,-32.10057598,3.928321216,0.3599495917,,73.9596188,-0.0003249006957,-0.0005276714101,-4.301252132e-05
513.067,2.234147494,-0.3047821858,-32.10058506,3.928288851,0.359896476,,73.95961447,-0.0003376955712,-0.000535304119,-4.367658958e-05
513.167,2.234088824,-0.3047524502,-32.10058709,3.928255518,0.3598424939,,73.95961007,-0.0003210005356,-0.0005448883448,-4.434018963e-05
513.267,2.234030446,-0.3046059483,-32.10047332,3.928225608,0.3597912773,,73.95960591,-0.0002674186707,-0.0004519360234,-3.677764245e-05
513.367,2.234019028,-0.3045994778,-32.10049943,3.928201942,0.3597518636,,73.9596027,-0.0002007508832,-0.0003299864746,-2.68849163e-05
513.467,2.234022,-0.3046097222,-32.1005192,3.928184626,0.359723403,,73.95960038,-0.000142903236,-0.0002362056901,-1.924221159e-05
513.567,2.234028506,-0.3046186363,-32.1005327,3.928172474,0.3597030896,,73.95959872,-9.869480501e-05,-0.0001680543535,-1.367447429e-05
513.667,2.234034883,-0.3046255368,-32.10054325,3.928164155,0.3596886684,,73.95959755,-6.687395022e-05,-0.0001189512156,-9.663528847e-06
513.767,2.23403992,-0.3046305524,-32.10055004,3.928158552,0.3596784895,,73.95959672,-4.47083358e-05,-8.360038844e-05,-6.780866642e-06
